Free Gift,Free Gift
Shopping Cart Price Rules,Shopping Cart Price Rules
Shopping Cart Rules,Shopping Cart Rules
Catalog Rules,Catalog Rules
Manage Rules,Manage Rules
,
Catalog Rules Manager,Catalog Rules Manager
Add New Rule,Add New Rule
Edit Rule '%s',Edit Rule '%s'
Save Rule,Save Rule
Delete Rule,Delete Rule
Rule Information,Rule Information
Rule Name,Rule Name
Description,Description
Status,Status
Active,Active
Inactive,Inactive
Websites,Websites
Customer Groups,Customer Groups
From Date,From Date
To Date,To Date
Priority,Priority
,
Conditions,Conditions
Conditions (leave blank for all products),Conditions (leave blank for all products)
Gift Items,Gift Items
Update gift items using following information,Update gift items using following information
Shopping Cart Rules,Shopping Cart Rules
Actions,Actions
,
Free Gift with coupon Code,Free Gift with coupon Code
,
Free Gift Codes,Free Gift Codes
Enter your free gift code if you have one.,Enter your free gift code if you have one.
"Free gift code %s"" was applied.""","Free gift code %s"" was applied."""
"Free gift code %s"" is not valid.""","Free gift code %s"" is not valid."""
,
%s was removed automaticaly,%s was removed automaticaly
You are not allowed update qty of free item,You are not allowed update qty of free item
%s was automaticly added to your shopping cart,%s was automaticly added to your shopping cart
The qty of free item must equals or less than %s,The qty of free item must equals or less than %s
Select your free gift,Select your free gift (s)
Stop Further Rules Processing,Stop Further Rules Processing
Number of Free Gift,Number of Free Gifts
Cannot add the item to shopping cart,Cannot add the item to shopping cart.
Quote item is not found,Quote item is not found.
Cannot configure product,Cannot configure product.
Cannot update the item,Cannot update the item.
Gift Items,Gift Items
Promotion Message,Promotion Message
Promotion Banner,Promotion Banner
Coupon Qty,Coupon Qty
Code Length,Code Length
"Excluding prefix, suffix and separators","Excluding prefix, suffix and separators."
Code Format,Code Format
Code Prefix,Code Prefix
Code Suffix,Code Suffix
Dash Every X Characters,Dash Every X Characters
If empty no separation,If empty no separation.
Are you sure you want to delete the selected coupon(s)?,Are you sure you want to delete the selected coupon(s)?
